Date,nom_ar,nom_fr,unite,valeur
2025-11-19 04:00:00,L'humidité du sol,L'humidité du sol,mV,853.9
2025-11-19 04:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,24.8
2025-11-19 04:00:00,Températur,Température,°c,17.9
2025-11-19 03:00:00,Températur,Température,°c,17.9
2025-11-19 03:00:00,L'humidité du sol,L'humidité du sol,mV,853.9
2025-11-19 03:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,24.8
2025-11-19 02:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,24.8
2025-11-19 02:00:00,Températur,Température,°c,17.9
2025-11-19 02:00:00,L'humidité du sol,L'humidité du sol,mV,854.0
2025-11-19 01:00:00,Températur,Température,°c,17.9
2025-11-19 01:00:00,L'humidité du sol,L'humidité du sol,mV,853.9
2025-11-19 01:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,24.8
2025-11-19 00:00:00,Températur,Température,°c,17.9
2025-11-19 00:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,24.8
2025-11-19 00:00:00,L'humidité du sol,L'humidité du sol,mV,854.0
2025-11-18 23:00:00,Températur,Température,°c,17.9
2025-11-18 23:00:00,L'humidité du sol,L'humidité du sol,mV,854.0
2025-11-18 23:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,24.8
2025-11-18 22:00:00,Températur,Température,°c,17.9
2025-11-18 22:00:00,L'humidité du sol,L'humidité du sol,mV,854.0
2025-11-18 22:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,24.8
2025-11-18 21:00:00,L'humidité du sol,L'humidité du sol,mV,854.0
2025-11-18 21:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,24.8
2025-11-18 21:00:00,Températur,Température,°c,17.9
2025-11-18 20:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,24.8
2025-11-18 20:00:00,Températur,Température,°c,17.9
2025-11-18 20:00:00,L'humidité du sol,L'humidité du sol,mV,854.0
2025-11-18 19:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,24.8
2025-11-18 19:00:00,L'humidité du sol,L'humidité du sol,mV,854.1
2025-11-18 19:00:00,Températur,Température,°c,17.9
2025-11-18 18:00:00,L'humidité du sol,L'humidité du sol,mV,854.0
2025-11-18 18:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,24.8
2025-11-18 18:00:00,Températur,Température,°c,17.9
2025-11-18 17:00:00,L'humidité du sol,L'humidité du sol,mV,854.0
2025-11-18 17:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,24.8
2025-11-18 17:00:00,Températur,Température,°c,17.9
2025-11-18 16:00:00,L'humidité du sol,L'humidité du sol,mV,854.1
2025-11-18 16:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,24.8
2025-11-18 16:00:00,Températur,Température,°c,17.9
2025-11-18 15:00:00,L'humidité du sol,L'humidité du sol,mV,854.0
2025-11-18 15:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,24.8
2025-11-18 15:00:00,Températur,Température,°c,17.9
