date,type,qte,pgmin,pgmax,pdmin,pdmax
2022-04-04,ovin reforme,,,,17000,20000
2022-04-01,agneau,,,,26000,28000
2022-04-01,escaloppe,,,,11790,15990
2022-04-01,poulet (pac),,,,7935,7820
2022-04-01,bœuf avec os,,,,17000,18000
2022-04-01,bœuf sans os,,,,26000,27500
2022-04-01,ovin reforme,,,,17000,20000
2022-03-31,agneau,,,,26000,28000
2022-03-31,escaloppe,,,,11730,15990
2022-03-31,poulet (pac),,,,7800,8280
2022-03-31,bœuf avec os,,,,17000,18000
2022-03-31,bœuf sans os,,,,26000,27000
2022-03-31,ovin reforme,,,,17000,20000
2022-03-30,ovin reforme,,,,17000,20000
2022-03-30,agneau,,,,26000,28000
2022-03-30,escaloppe,,,,11730,15990
2022-03-30,poulet (pac),,,,7360,7520
2022-03-30,bœuf avec os,,,,17000,18000
2022-03-30,bœuf sans os,,,,26000,27000
2022-03-29,agneau,,,,26000,28000
2022-03-29,escaloppe,,,,117425,15990
2022-03-29,poulet (pac),,,,7340,7520
2022-03-29,bœuf avec os,,,,17000,18000
2022-03-29,bœuf sans os,,,,26000,27000
2022-03-29,ovin reforme,,,,17000,20000
2022-03-28,ovin reforme,,,,17000,20000
2022-03-28,agneau,,,,25000,28000
2022-03-28,escaloppe,,,,11730,15990
2022-03-28,poulet (pac),,,,7340,7520
2022-03-28,bœuf avec os,,,,17000,18000
2022-03-28,bœuf sans os,,,,25000,27000
2022-03-24,agneau,,,,25000,28000
2022-03-24,escaloppe,,,,11730,15990
2022-03-24,poulet (pac),,,,7340,7520
2022-03-24,bœuf avec os,,,,17000,18000
2022-03-24,bœuf sans os,,,,25000,26000
2022-03-24,ovin reforme,,,,17000,20000
2022-03-23,ovin reforme,,,,17000,20000
2022-03-23,agneau,,,,25000,28000
2022-03-23,escaloppe,,,,11730,15990
2022-03-23,poulet (pac),,,,7745,7990
2022-03-23,bœuf avec os,,,,17000,18000
2022-03-23,bœuf sans os,,,,25000,26000
2022-03-22,ovin reforme,,,,17000,20000
2022-03-22,agneau,,,,25000,28000
2022-03-22,escaloppe,,,,11730,15990
2022-03-22,poulet (pac),,,,7745,7990
2022-03-22,bœuf avec os,,,,17000,18000
2022-03-22,bœuf sans os,,,,25000,26000
2022-03-21,ovin reforme,,,,17000,18000
2022-03-21,agneau,,,,25000,28000
2022-03-21,escaloppe,,,,11730,15990
2022-03-21,poulet (pac),,,,7745,7990
2022-03-21,bœuf avec os,,,,17000,18000
2022-03-21,bœuf sans os,,,,25000,26000
2022-03-17,agneau,,,,25000,28000
2022-03-17,escaloppe,,,,11730,15990
2022-03-17,poulet (pac),,,,7745,7990
2022-03-17,bœuf avec os,,,,17000,18000
2022-03-17,bœuf sans os,,,,25000,27000
2022-03-17,ovin reforme,,,,17000,20000
2022-03-16,agneau,,,,25000,28000
2022-03-16,escaloppe,,,,12245,13990
2022-03-16,poulet (pac),,,,7245,7475
2022-03-16,bœuf avec os,,,,17000,18000
2022-03-16,bœuf sans os,,,,25000,27
2022-03-16,ovin reforme,,,,17000,18000
2022-03-15,agneau,,,,25000,28000
2022-03-15,escaloppe,,,,12245,13990
2022-03-15,poulet (pac),,,,7245,7425
2022-03-15,bœuf avec os,,,,17000,18000
2022-03-15,bœuf sans os,,,,25000,27
2022-03-15,ovin reforme,,,,17000,18000
2022-03-14,agneau,,,,25000,28000
2022-03-14,escaloppe,,,,12245,13990
2022-03-14,poulet (pac),,,,7245,7425
2022-03-14,bœuf avec os,,,,17000,18000
2022-03-14,bœuf sans os,,,,25000,27
2022-03-14,ovin reforme,,,,17000,18000
2022-03-11,agneau,,,,25000,27000
2022-03-11,escaloppe,,,,12245,13745
2022-03-11,poulet (pac),,,,7245,7425
2022-03-11,bœuf avec os,,,,17000,18000
2022-03-11,bœuf sans os,,,,25000,27
2022-03-11,ovin reforme,,,,17000,20000
2022-03-10,agneau,,,,25000,27000
2022-03-10,escaloppe,,,,12245,13745
2022-03-10,poulet (pac),,,,7245,7425
2022-03-10,bœuf avec os,,,,17000,18000
2022-03-10,bœuf sans os,,,,25000,27
2022-03-10,ovin reforme,,,,17000,20000
2022-03-09,agneau,,,,25000,27000
2022-03-09,escaloppe,,,,12245,15990
2022-03-09,poulet (pac),,,,7245,7425
2022-03-09,bœuf avec os,,,,17000,18000
2022-03-09,bœuf sans os,,,,25000,27
2022-03-09,ovin reforme,,,,17000,20000
2022-03-08,agneau,,,,25000,27000
2022-03-08,escaloppe,,,,11245,15990
2022-03-08,poulet (pac),,,,7245,7425
2022-03-08,bœuf avec os,,,,17000,18000
2022-03-08,bœuf sans os,,,,25000,27
2022-03-08,ovin reforme,,,,17000,18000
2022-03-07,agneau,,,,25000,28000
2022-03-07,escaloppe,,,,12335,15990
2022-03-07,poulet (pac),,,,7475,8280
2022-03-07,bœuf avec os,,,,17000,18000
2022-03-07,bœuf sans os,,,,25000,27
2022-03-07,ovin reforme,,,,17000,20000
2022-03-04,agneau,,,,25000,28000
2022-03-04,escaloppe,,,,12335,15990
2022-03-04,poulet (pac),,,,7475,8280
2022-03-04,bœuf avec os,,,,17000,18000
2022-03-04,bœuf sans os,,,,25000,27
2022-03-04,ovin reforme,,,,17000,20000
2022-03-03,agneau,,,,25000,28000
2022-03-03,escaloppe,,,,12335,15990
2022-03-03,poulet (pac),,,,7475,8280
2022-03-03,bœuf avec os,,,,16000,18000
2022-03-03,bœuf sans os,,,,25000,27000
2022-03-03,ovin reforme,,,,17000,20000
2022-03-02,agneau,,,,25000,28000
2022-03-02,escaloppe,,,,12335,15990
2022-03-02,poulet (pac),,,,7475,8280
2022-03-02,bœuf avec os,,,,16000,18000
2022-03-02,bœuf sans os,,,,25000,27000
2022-03-02,ovin reforme,,,,17000,20000
2022-03-01,bœuf sans os,,,,25000,26000
2022-03-01,bœuf avec os,,,,16000,18000
2022-03-01,poulet (pac),,,,7475,8280
2022-03-01,escaloppe,,,,12335,15990
2022-03-01,agneau,,,,25000,28000
2022-03-01,ovin reforme,,,,17000,20000
2022-02-28,agneau,,,,25000,28000
2022-02-28,escaloppe,,,,12335,15990
2022-02-28,poulet (pac),,,,7435,8280
2022-02-28,bœuf avec os,,,,17000,18000
2022-02-28,bœuf sans os,,,,25000,27
2022-02-28,ovin reforme,,,,17000,21000
2022-02-25,agneau,,,,25000,28000
2022-02-25,escaloppe,,,,12000,15990
2022-02-25,poulet (pac),,,,7400,8280
2022-02-25,bœuf avec os,,,,17000,18000
2022-02-25,bœuf sans os,,,,25000,27
2022-02-25,ovin reforme,,,,17000,21000
2022-02-24,agneau,,,,25000,28000
2022-02-24,escaloppe,,,,12000,15990
2022-02-24,poulet (pac),,,,7400,8280
2022-02-24,bœuf avec os,,,,17000,18000
2022-02-24,bœuf sans os,,,,25000,27000
2022-02-24,ovin reforme,,,,17000,21000
2022-02-23,agneau,,,,25000,28000
2022-02-23,escaloppe,,,,11735,15990
2022-02-23,poulet (pac),,,,7475,8280
2022-02-23,bœuf avec os,,,,17000,18000
2022-02-23,bœuf sans os,,,,25000,27000
2022-02-23,ovin reforme,,,,17000,21000
2022-02-22,agneau,,,,25000,28000
2022-02-22,escaloppe,,,,11735,15990
2022-02-22,poulet (pac),,,,7475,8280
2022-02-22,bœuf avec os,,,,17000,18000
2022-02-22,bœuf sans os,,,,25000,27000
2022-02-22,ovin reforme,,,,17000,20000
2022-02-21,agneau,,,,25000,28000
2022-02-21,escaloppe,,,,11735,15990
2022-02-21,poulet (pac),,,,7475,8280
2022-02-21,bœuf avec os,,,,17000,18000
2022-02-21,bœuf sans os,,,,25000,27000
2022-02-21,ovin reforme,,,,17000,20000
2022-02-18,agneau,,,,25000,28000
2022-02-18,escaloppe,,,,11730,15990
2022-02-18,poulet (pac),,,,7800,8280
2022-02-18,bœuf avec os,,,,17000,18000
2022-02-18,bœuf sans os,,,,25000,27000
2022-02-18,ovin reforme,,,,17000,20000
2022-02-17,agneau,,,,25000,28000
2022-02-17,escaloppe,,,,11730,15990
2022-02-17,poulet (pac),,,,7800,8280
2022-02-17,bœuf avec os,,,,17000,18000
2022-02-17,bœuf sans os,,,,25000,27000
2022-02-17,ovin reforme,,,,17000,20000
2022-02-16,agneau,,,,25000,28000
2022-02-16,escaloppe,,,,11730,15990
2022-02-16,poulet (pac),,,,7800,8280
2022-02-16,bœuf avec os,,,,17000,18000
2022-02-16,bœuf sans os,,,,25000,27000
2022-02-16,ovin reforme,,,,17000,20000
2022-02-15,agneau,,,,25000,28000
2022-02-15,escaloppe,,,,12305,14990
2022-02-15,poulet (pac),,,,7335,7690
2022-02-15,bœuf avec os,,,,17000,18000
2022-02-15,bœuf sans os,,,,25000,27000
2022-02-15,ovin reforme,,,,17000,20000
2022-02-14,agneau,,,,21800,28000
2022-02-14,escaloppe,,,,12305,14990
2022-02-14,poulet (pac),,,,7590,7690
2022-02-14,bœuf avec os,,,,17000,18000
2022-02-14,bœuf sans os,,,,25000,27000
2022-02-14,ovin reforme,,,,17000,20000
2022-02-11,agneau,,,,21800,28000
2022-02-11,escaloppe,,,,12305,14990
2022-02-11,poulet (pac),,,,7590,7690
2022-02-11,bœuf avec os,,,,17000,18000
2022-02-11,bœuf sans os,,,,25000,27000
2022-02-11,ovin reforme,,,,17000,20000
2022-02-10,agneau,,,,21800,28000
2022-02-10,escaloppe,,,,12305,14990
2022-02-10,poulet (pac),,,,7590,7690
2022-02-10,bœuf avec os,,,,17000,18000
2022-02-10,bœuf sans os,,,,25000,27000
2022-02-10,ovin reforme,,,,17000,20000
2022-02-09,agneau,,,,21800,28000
2022-02-09,escaloppe,,,,12305,14990
2022-02-09,poulet (pac),,,,7590,7590
2022-02-09,bœuf avec os,,,,17000,18000
2022-02-09,bœuf sans os,,,,25000,27000
2022-02-09,ovin reforme,,,,17000,20000
2022-02-08,agneau,,,,21800,28000
2022-02-08,escaloppe,,,,12305,14990
2022-02-08,poulet (pac),,,,7590,7590
2022-02-08,bœuf avec os,,,,17000,18000
2022-02-08,bœuf sans os,,,,25000,27000
2022-02-08,ovin reforme,,,,17000,20000
2022-02-07,agneau,,,,21800,28000
2022-02-07,escaloppe,,,,12305,14990
2022-02-07,poulet (pac),,,,7590,7590
2022-02-07,bœuf avec os,,,,17000,18000
2022-02-07,bœuf sans os,,,,25000,27000
2022-02-07,ovin reforme,,,,17000,20000
2022-02-04,agneau,,,,21800,28000
2022-02-04,escaloppe,,,,13345,14990
2022-02-04,poulet (pac),,,,7475,7475
2022-02-04,bœuf avec os,,,,17000,18000
2022-02-04,bœuf sans os,,,,25000,27000
2022-02-04,ovin reforme,,,,17000,20000
2022-01-31,agneau,,,,25000,28000
2022-01-31,escaloppe,,,,13305,13990
2022-01-31,poulet (pac),,,,6335,6670
2022-01-31,bœuf avec os,,,,17000,18000
2022-01-31,bœuf sans os,,,,25000,27000
2022-01-31,ovin reforme,,,,17000,20000
2022-01-28,agneau,,,,25000,28000
2022-01-28,escaloppe,,,,13305,13990
2022-01-28,poulet (pac),,,,6670,6670
2022-01-28,bœuf avec os,,,,17000,18000
2022-01-28,bœuf sans os,,,,25000,27000
2022-01-28,ovin reforme,,,,17000,20000
2022-01-27,agneau,,,,25000,28000
2022-01-27,escaloppe,,,,13305,13990
2022-01-27,poulet (pac),,,,6670,6670
2022-01-27,bœuf avec os,,,,17000,18000
2022-01-27,bœuf sans os,,,,25000,27000
2022-01-27,ovin reforme,,,,17000,20000
2022-01-26,agneau,,,,25000,28000
2022-01-26,escaloppe,,,,13305,13990
2022-01-26,poulet (pac),,,,6670,6735
2022-01-26,bœuf avec os,,,,17000,18000
2022-01-26,bœuf sans os,,,,25000,27000
2022-01-26,ovin reforme,,,,17000,20000
2022-01-25,agneau,,,,25000,28000
2022-01-25,escaloppe,,,,13735,14380
2022-01-25,poulet (pac),,,,6375,6735
2022-01-25,bœuf avec os,,,,17000,18000
2022-01-25,bœuf sans os,,,,26000,27000
2022-01-25,ovin reforme,,,,17000,20000
2022-01-24,agneau,,,,25000,28000
2022-01-24,escaloppe,,,,13990,14380
2022-01-24,poulet (pac),,,,6375,6735
2022-01-24,bœuf avec os,,,,16000,18000
2022-01-24,bœuf sans os,,,,25000,27000
2022-01-24,ovin reforme,,,,17000,20000
2022-01-21,agneau,,,,19800,28000
2022-01-21,escaloppe,,,,13990,14380
2022-01-21,poulet (pac),,,,6375,6735
2022-01-21,bœuf avec os,,,,16000,18000
2022-01-21,bœuf sans os,,,,25000,27000
2022-01-21,ovin reforme,,,,17000,20000
2022-01-20,bœuf sans os,,,,25000,27000
2022-01-20,bœuf avec os,,,,16000,18000
2022-01-20,poulet (pac),,,,6375,6735
2022-01-20,escaloppe,,,,13990,14380
2022-01-20,agneau,,,,19800,28000
2022-01-20,ovin reforme,,,,17000,20000
2022-01-19,bœuf sans os,,,,25000,27000
2022-01-19,bœuf avec os,,,,16000,18000
2022-01-19,poulet (pac),,,,6375,6735
2022-01-19,escaloppe,,,,13990,14380
2022-01-19,agneau,,,,19800,28000
2022-01-19,ovin reforme,,,,17000,20000
2022-01-17,bœuf sans os,,,,25000,27000
2022-01-17,bœuf avec os,,,,16000,18000
2022-01-17,poulet (pac),,,,7435,8280
2022-01-17,escaloppe,,,,14380,14380
2022-01-17,agneau,,,,22000,28000
2022-01-17,ovin reforme,,,,17000,20000
2022-01-15,bœuf sans os,,,,25000,27000
2022-01-15,bœuf avec os,,,,15000,18000
2022-01-15,poulet (pac),,,,7435,8280
2022-01-15,escaloppe,,,,14380,14380
2022-01-15,agneau,,,,25000,28000
2022-01-15,ovin reforme,,,,16000,20000
2022-01-13,bœuf sans os,,,,25000,26000
2022-01-13,bœuf avec os,,,,15000,18000
2022-01-13,poulet (pac),,,,7435,8280
2022-01-13,escaloppe,,,,14380,14380
2022-01-13,agneau,,,,25000,28000
2022-01-13,ovin reforme,,,,16000,20000
2021-12-06,bœuf sans os,,,,17000,25000
2021-12-06,bœuf avec os,,,,15000,17000
2021-12-06,poulet (pac),,,,6825,8125
2021-12-06,escaloppe,,,,14795,16500
2021-12-06,agneau,,,,17500,26000
2021-12-06,ovin reforme,,,,15000,17000
2021-12-03,bœuf sans os,,,,17500,25000
2021-12-03,bœuf avec os,,,,15000,17000
2021-12-03,poulet (pac),,,,6825,8125
2021-12-03,escaloppe,,,,14795,16500
2021-12-03,agneau,,,,17500,26000
2021-12-03,ovin reforme,,,,15000,18000
2021-12-02,bœuf sans os,,,,17500,25000
2021-12-02,bœuf avec os,,,,15000,17000
2021-12-02,poulet (pac),,,,6825,8125
2021-12-02,escaloppe,,,,14795,16500
2021-12-02,agneau,,,,17500,26000
2021-12-02,ovin reforme,,,,15000,17000
2021-12-01,agneau,,,,17500,26000
2021-12-01,escaloppe,,,,14795,16500
2021-12-01,poulet (pac),,,,6825,8125
2021-12-01,bœuf avec os,,,,15000,17000
2021-12-01,bœuf sans os,,,,17500,25000
2021-12-01,ovin reforme,,,,15000,17000
2021-11-30,bœuf sans os,,,,17500,25000
2021-11-30,bœuf avec os,,,,15000,17000
2021-11-30,poulet (pac),,,,6825,8125
2021-11-30,escaloppe,,,,14795,16500
2021-11-30,agneau,,,,17500,26000
2021-11-30,ovin reforme,,,,15000,17000
2021-11-29,bœuf sans os,,,,17500,25000
2021-11-29,bœuf avec os,,,,15000,17000
2021-11-29,poulet (pac),,,,6825,8125
2021-11-29,escaloppe,,,,14795,16500
2021-11-29,agneau,,,,20000,25000
2021-11-29,ovin reforme,,,,15000,17000
2021-11-25,bœuf sans os,,,,17800,25000
2021-11-25,bœuf avec os,,,,15000,17000
2021-11-25,poulet (pac),,,,6825,8125
2021-11-25,escaloppe,,,,14795,16500
2021-11-25,agneau,,,,21800,25000
2021-11-25,ovin reforme,,,,15000,17000
2021-11-24,bœuf sans os,,,,17500,26000
2021-11-24,bœuf avec os,,,,15000,17000
2021-11-24,poulet (pac),,,,6800,8125
2021-11-24,escaloppe,,,,14795,16500
2021-11-24,agneau,,,,21800,26000
2021-11-24,ovin reforme,,,,15000,18000
2021-11-23,bœuf sans os,,,,17500,26000
2021-11-23,bœuf avec os,,,,16000,17000
2021-11-23,poulet (pac),,,,7475,8125
2021-11-23,escaloppe,,,,14795,15060
2021-11-23,agneau,,,,21800,26000
2021-11-23,ovin reforme,,,,15000,18000
2021-11-22,bœuf sans os,,,,17500,26000
2021-11-22,bœuf avec os,,,,16000,17000
2021-11-22,poulet (pac),,,,7475,8125
2021-11-22,escaloppe,,,,14795,15060
2021-11-22,agneau,,,,21800,27000
2021-11-22,ovin reforme,,,,15000,19000
2021-11-19,bœuf sans os,,,,17500,26000
2021-11-19,bœuf avec os,,,,16000,17000
2021-11-19,poulet (pac),,,,7935,8125
2021-11-19,escaloppe,,,,14990,15060
2021-11-19,agneau,,,,21800,26000
2021-11-19,ovin reforme,,,,15000,19000
2021-11-18,bœuf sans os,,,,17500,26000
2021-11-18,bœuf avec os,,,,16000,17000
2021-11-18,poulet (pac),,,,7935,8125
2021-11-18,escaloppe,,,,14990,15060
2021-11-18,agneau,,,,21800,26000
2021-11-18,ovin reforme,,,,15000,19000
2021-11-17,bœuf sans os,,,,17500,26000
2021-11-17,bœuf avec os,,,,16000,17000
2021-11-17,poulet (pac),,,,7935,8125
2021-11-17,escaloppe,,,,14990,15060
2021-11-17,agneau,,,,21800,26000
2021-11-17,ovin reforme,,,,15000,19000
2021-11-16,bœuf sans os,,,,15500,25000
2021-11-16,bœuf avec os,,,,16000,17000
2021-11-16,poulet (pac),,,,7935,8125
2021-11-16,escaloppe,,,,14990,15060
2021-11-16,agneau,,,,21800,25000
2021-11-16,ovin reforme,,,,15000,18000
2021-11-15,bœuf sans os,,,,15500,25000
2021-11-15,bœuf avec os,,,,16000,17000
2021-11-15,poulet (pac),,,,7935,8125
2021-11-15,escaloppe,,,,14990,15060
2021-11-15,agneau,,,,21800,25000
2021-11-15,ovin reforme,,,,15000,18000
2021-11-12,bœuf sans os,,,,15500,25000
2021-11-12,bœuf avec os,,,,16000,17000
2021-11-12,poulet (pac),,,,7935,8125
2021-11-12,escaloppe,,,,14990,15060
2021-11-12,agneau,,,,21800,25000
2021-11-12,ovin reforme,,,,15000,18000
2021-11-11,bœuf sans os,,,,15500,25000
2021-11-11,bœuf avec os,,,,16000,17000
2021-11-11,poulet (pac),,,,7935,8125
2021-11-11,escaloppe,,,,14990,15060
2021-11-11,agneau,,,,21800,25000
2021-11-11,ovin reforme,,,,15000,18000
2021-11-10,bœuf sans os,,,,15500,25000
2021-11-10,bœuf avec os,,,,16000,17000
2021-11-10,poulet (pac),,,,7435,7450
2021-11-10,escaloppe,,,,14990,14990
2021-11-10,agneau,,,,21800,26000
2021-11-10,ovin reforme,,,,15000,18000
2021-11-09,bœuf sans os,,,,15500,25000
2021-11-09,bœuf avec os,,,,16000,17000
2021-11-09,poulet (pac),,,,7445,7450
2021-11-09,escaloppe,,,,13745,13750
2021-11-09,agneau,,,,21800,26000
2021-11-09,ovin reforme,,,,15000,18000
2021-11-08,bœuf sans os,,,,15500,25000
2021-11-08,bœuf avec os,,,,16000,17000
2021-11-08,poulet (pac),,,,8280,8280
2021-11-08,escaloppe,,,,15985,15985
2021-11-08,agneau,,,,21800,26000
2021-11-08,ovin reforme,,,,15000,20000
2021-10-29,bœuf sans os,,,,17000,25000
2021-10-29,bœuf avec os,,,,17000,18000
2021-10-29,poulet (pac),,,,8280,8280
2021-10-29,escaloppe,,,,15985,15985
2021-10-29,agneau,,,,21000,26000
2021-10-29,ovin reforme,,,,15000,20000
2021-10-28,agneau,,,,21000,26000
2021-10-28,escaloppe,,,,15985,15985
2021-10-28,poulet (pac),,,,8280,8280
2021-10-28,bœuf avec os,,,,17000,18000
2021-10-28,bœuf sans os,,,,17000,25000
2021-10-28,ovin reforme,,,,15000,20000
2021-10-27,bœuf sans os,,,,17000,25000
2021-10-27,bœuf avec os,,,,17000,18000
2021-10-27,poulet (pac),,,,8280,8280
2021-10-27,escaloppe,,,,15985,15985
2021-10-27,agneau,,,,21000,26000
2021-10-27,ovin reforme,,,,15000,20000
2021-10-26,bœuf sans os,,,,17000,25000
2021-10-26,bœuf avec os,,,,17000,18000
2021-10-26,poulet (pac),,,,8280,8280
2021-10-26,escaloppe,,,,15985,15985
2021-10-26,agneau,,,,21000,26000
2021-10-26,ovin reforme,,,,15000,20000
2021-10-25,bœuf sans os,,,,17500,25000
2021-10-25,bœuf avec os,,,,17000,18000
2021-10-25,poulet (pac),,,,8280,8280
2021-10-25,escaloppe,,,,15985,15985
2021-10-25,agneau,,,,21800,27000
2021-10-25,ovin reforme,,,,17000,20000
2021-10-22,bœuf sans os,,,,17500,25000
2021-10-22,bœuf avec os,,,,17000,18000
2021-10-22,poulet (pac),,,,8280,8280
2021-10-22,escaloppe,,,,15985,15985
2021-10-22,agneau,,,,21800,27000
2021-10-22,ovin reforme,,,,17000,20000
2021-10-21,bœuf sans os,,,,17500,25000
2021-10-21,bœuf avec os,,,,17000,18000
2021-10-21,poulet (pac),,,,8280,8280
2021-10-21,escaloppe,,,,15985,15985
2021-10-21,agneau,,,,21800,27000
2021-10-21,ovin reforme,,,,17000,20000
2021-10-20,bœuf sans os,,,,17500,25000
2021-10-20,bœuf avec os,,,,17000,18000
2021-10-20,poulet (pac),,,,8280,8280
2021-10-20,escaloppe,,,,15980,16675
2021-10-20,agneau,,,,21800,27000
2021-10-20,ovin reforme,,,,17000,18000
2021-10-19,bœuf sans os,,,,17500,25000
2021-10-19,bœuf avec os,,,,17000,18000
2021-10-19,poulet (pac),,,,8280,8280
2021-10-19,escaloppe,,,,15980,16675
2021-10-19,agneau,,,,21800,27000
2021-10-19,ovin reforme,,,,17000,18000
2021-10-14,bœuf sans os,,,,17500,25000
2021-10-14,bœuf avec os,,,,17000,18000
2021-10-14,poulet (pac),,,,8280,8280
2021-10-14,escaloppe,,,,15980,16675
2021-10-14,agneau,,,,21800,27000
2021-10-14,ovin reforme,,,,17000,18000
2021-10-13,bœuf sans os,,,,17500,25000
2021-10-13,bœuf avec os,,,,17000,18000
2021-10-13,poulet (pac),,,,8280,8280
2021-10-13,escaloppe,,,,15980,16675
2021-10-13,agneau,,,,21800,27000
2021-10-13,ovin reforme,,,,17000,18000
2021-10-12,bœuf sans os,,,,21000,25000
2021-10-12,bœuf avec os,,,,17000,18000
2021-10-12,poulet (pac),,,,8280,8280
2021-10-12,escaloppe,,,,15980,16675
2021-10-12,agneau,,,,21800,27000
2021-10-12,ovin reforme,,,,17000,18000
2021-10-11,bœuf sans os,,,,21000,25000
2021-10-11,bœuf avec os,,,,17000,18000
2021-10-11,poulet (pac),,,,8280,8280
2021-10-11,escaloppe,,,,15980,15980
2021-10-11,agneau,,,,21800,27000
2021-10-11,ovin reforme,,,,17000,20000
2021-10-08,bœuf sans os,,,,21000,25000
2021-10-08,bœuf avec os,,,,17000,18000
2021-10-08,poulet (pac),,,,8280,8280
2021-10-08,escaloppe,,,,15980,15980
2021-10-08,agneau,,,,21800,27000
2021-10-08,ovin reforme,,,,17000,20000
2021-10-07,bœuf sans os,,,,21000,25000
2021-10-07,bœuf avec os,,,,17000,18000
2021-10-07,poulet (pac),,,,8280,8280
2021-10-07,escaloppe,,,,15980,15980
2021-10-07,agneau,,,,21800,27000
2021-10-07,ovin reforme,,,,17000,20000
2021-10-06,bœuf sans os,,,,21000,25000
2021-10-06,bœuf avec os,,,,17000,18000
2021-10-06,poulet (pac),,,,8280,8280
2021-10-06,escaloppe,,,,15980,15980
2021-10-06,agneau,,,,21800,27000
2021-10-06,ovin reforme,,,,17000,20000
2021-10-05,bœuf sans os,,,,21000,25000
2021-10-05,bœuf avec os,,,,17000,18000
2021-10-05,poulet (pac),,,,8280,8280
2021-10-05,escaloppe,,,,15980,15980
2021-10-05,agneau,,,,21800,27000
2021-10-05,ovin reforme,,,,17000,20000
2021-10-04,bœuf sans os,,,,21000,25000
2021-10-04,bœuf avec os,,,,17000,18000
2021-10-04,poulet (pac),,,,8280,8280
2021-10-04,escaloppe,,,,15985,15985
2021-10-04,agneau,,,,21800,27000
2021-10-04,ovin reforme,,,,17000,20000
2021-10-01,bœuf sans os,,,,21000,25000
2021-10-01,bœuf avec os,,,,17000,18000
2021-10-01,poulet (pac),,,,8280,8280
2021-10-01,escaloppe,,,,15985,15985
2021-10-01,agneau,,,,21800,27000
2021-10-01,ovin reforme,,,,17000,20000
2021-09-30,bœuf sans os,,,,21000,25000
2021-09-30,bœuf avec os,,,,17000,18000
2021-09-30,poulet (pac),,,,8280,8280
2021-09-30,escaloppe,,,,15985,15985
2021-09-30,agneau,,,,21800,27000
2021-09-30,ovin reforme,,,,17000,20000
2021-09-24,bœuf sans os,,,,21000,25000
2021-09-24,bœuf avec os,,,,17000,18000
2021-09-24,poulet (pac),,,,8280,8280
2021-09-24,escaloppe,,,,15985,15985
2021-09-24,agneau,,,,21800,27000
2021-09-24,ovin reforme,,,,17000,18000
2021-09-23,bœuf sans os,,,,21000,25000
2021-09-23,bœuf avec os,,,,17000,18000
2021-09-23,poulet (pac),,,,8280,8280
2021-09-23,escaloppe,,,,15985,15985
2021-09-23,agneau,,,,21800,27000
2021-09-23,ovin reforme,,,,17000,18000
2021-09-21,bœuf sans os,,,,21000,25000
2021-09-21,bœuf avec os,,,,17000,18000
2021-09-21,poulet (pac),,,,8280,8280
2021-09-21,escaloppe,,,,15985,17990
2021-09-21,agneau,,,,21800,27000
2021-09-21,ovin reforme,,,,17000,18000
2021-09-20,bœuf sans os,,,,21000,25000
2021-09-20,bœuf avec os,,,,17000,18000
2021-09-20,poulet (pac),,,,8280,8280
2021-09-20,escaloppe,,,,15985,17990
2021-09-20,agneau,,,,21800,27000
2021-09-20,ovin reforme,,,,17000,18000
2021-09-17,bœuf sans os,,,,21000,25000
2021-09-17,bœuf avec os,,,,17000,18000
2021-09-17,poulet (pac),,,,8280,8280
2021-09-17,escaloppe,,,,13500,15980
2021-09-17,agneau,,,,21800,27000
2021-09-17,ovin reforme,,,,17000,18000
2021-09-16,bœuf sans os,,,,21000,25000
2021-09-16,bœuf avec os,,,,17000,18000
2021-09-16,poulet (pac),,,,6900,6900
2021-09-16,escaloppe,,,,13500,17990
2021-09-16,agneau,,,,21800,27000
2021-09-16,ovin reforme,,,,17000,18000
2021-09-15,bœuf sans os,,,,21000,25000
2021-09-15,bœuf avec os,,,,17000,18000
2021-09-15,poulet (pac),,,,6900,6900
2021-09-15,escaloppe,,,,13500,17990
2021-09-15,agneau,,,,21800,27000
2021-09-15,ovin reforme,,,,17000,18000
2021-09-14,bœuf sans os,,,,21000,25000
2021-09-14,bœuf avec os,,,,17000,18000
2021-09-14,poulet (pac),,,,6900,6900
2021-09-14,escaloppe,,,,13500,17990
2021-09-14,agneau,,,,21800,27000
2021-09-14,ovin reforme,,,,17000,1800
2021-09-13,bœuf sans os,,,,21000,25000
2021-09-13,bœuf avec os,,,,17000,18000
2021-09-13,poulet (pac),,,,6900,6900
2021-09-13,escaloppe,,,,13500,17990
2021-09-13,agneau,,,,21800,27000
2021-09-13,ovin reforme,,,,17000,1800
2021-09-10,bœuf sans os,,,,21000,25000
2021-09-10,bœuf avec os,,,,17000,18000
2021-09-10,poulet (pac),,,,6900,6900
2021-09-10,escaloppe,,,,13500,17990
2021-09-10,agneau,,,,21800,27000
2021-09-10,ovin reforme,,,,17000,1800
2021-09-09,bœuf sans os,,,,21000,25000
2021-09-09,bœuf avec os,,,,17000,18000
2021-09-09,poulet (pac),,,,6900,6900
2021-09-09,escaloppe,,,,13500,17990
2021-09-09,agneau,,,,21800,27000
2021-09-09,ovin reforme,,,,17000,1800
2021-09-08,bœuf sans os,,,,21000,25000
2021-09-08,bœuf avec os,,,,17000,18000
2021-09-08,poulet (pac),,,,6900,6900
