Date,nom_ar,nom_fr,unite,valeur
2025-11-23 23:00:00,L'humidité du sol,L'humidité du sol,mV,915.0
2025-11-23 23:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,32.0
2025-11-23 22:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,32.0
2025-11-23 22:00:00,Températur,Températur,°c,12.6
2025-11-23 22:00:00,L'humidité du sol,L'humidité du sol,mV,914.9
2025-11-23 21:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,32.0
2025-11-23 21:00:00,Températur,Températur,°c,12.7
2025-11-23 21:00:00,L'humidité du sol,L'humidité du sol,mV,915.2
2025-11-23 20:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,32.0
2025-11-23 20:00:00,Températur,Températur,°c,12.7
2025-11-23 20:00:00,L'humidité du sol,L'humidité du sol,mV,914.9
2025-11-23 19:00:00,Températur,Températur,°c,12.6
2025-11-23 19:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,32.0
2025-11-23 19:00:00,L'humidité du sol,L'humidité du sol,mV,914.9
2025-11-23 18:00:00,L'humidité du sol,L'humidité du sol,mV,914.9
2025-11-23 18:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,32.0
2025-11-23 18:00:00,Températur,Températur,°c,12.6
2025-11-23 17:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,32.0
2025-11-23 17:00:00,Températur,Températur,°c,12.5
2025-11-23 17:00:00,L'humidité du sol,L'humidité du sol,mV,914.9
2025-11-23 16:00:00,L'humidité du sol,L'humidité du sol,mV,914.9
2025-11-23 16:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,32.0
2025-11-23 16:00:00,Températur,Températur,°c,12.5
2025-11-23 15:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,32.0
2025-11-23 15:00:00,Températur,Températur,°c,12.4
2025-11-23 15:00:00,L'humidité du sol,L'humidité du sol,mV,915.0
2025-11-23 14:00:00,L'humidité du sol,L'humidité du sol,mV,915.1
2025-11-23 14:00:00,Températur,Températur,°c,12.3
2025-11-23 14:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,32.0
2025-11-23 13:00:00,Températur,Températur,°c,12.4
2025-11-23 13:00:00,L'humidité du sol,L'humidité du sol,mV,915.3
2025-11-23 13:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,32.1
2025-11-23 12:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,32.1
2025-11-23 12:00:00,L'humidité du sol,L'humidité du sol,mV,915.6
2025-11-23 12:00:00,Températur,Températur,°c,12.4
2025-11-23 11:00:00,Températur,Températur,°c,12.4
2025-11-23 11:00:00,L'humidité du sol,L'humidité du sol,mV,915.8
2025-11-23 11:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,32.1
2025-11-23 10:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,32.1
2025-11-23 10:00:00,Températur,Températur,°c,12.4
2025-11-23 10:00:00,L'humidité du sol,L'humidité du sol,mV,915.8
2025-11-23 09:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,32.2
2025-11-23 09:00:00,Températur,Températur,°c,12.5
2025-11-23 09:00:00,L'humidité du sol,L'humidité du sol,mV,916.1
2025-11-23 08:00:00,Températur,Températur,°c,12.6
2025-11-23 08:00:00,L'humidité du sol,L'humidité du sol,mV,916.7
2025-11-23 08:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,32.2
2025-11-23 07:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,32.3
2025-11-23 07:00:00,Températur,Températur,°c,12.7
2025-11-23 07:00:00,L'humidité du sol,L'humidité du sol,mV,916.8
2025-11-23 06:00:00,L'humidité du sol,L'humidité du sol,mV,916.9
2025-11-23 06:00:00,Températur,Températur,°c,12.8
2025-11-23 06:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,32.3
2025-11-23 05:00:00,L'humidité du sol,L'humidité du sol,mV,917.1
2025-11-23 05:00:00,Températur,Températur,°c,12.8
2025-11-23 05:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,32.3
2025-11-23 04:00:00,Températur,Températur,°c,12.9
2025-11-23 04:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,32.3
2025-11-23 04:00:00,L'humidité du sol,L'humidité du sol,mV,917.4
2025-11-23 03:00:00,L'humidité du sol,L'humidité du sol,mV,917.5
2025-11-23 03:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,32.3
2025-11-23 03:00:00,Températur,Températur,°c,13.0
2025-11-23 02:00:00,L'humidité du sol,L'humidité du sol,mV,917.8
2025-11-23 02:00:00,Températur,Températur,°c,13.1
2025-11-23 02:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,32.4
2025-11-23 01:00:00,L'humidité du sol,L'humidité du sol,mV,918.1
2025-11-23 01:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,32.4
2025-11-23 01:00:00,Températur,Températur,°c,13.1
2025-11-23 00:00:00,L'humidité du sol,L'humidité du sol,mV,918.2
2025-11-23 00:00:00,Températur,Températur,°c,13.2
2025-11-23 00:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,32.4
2025-11-22 22:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,32.5
2025-11-22 22:00:00,L'humidité du sol,L'humidité du sol,mV,918.8
2025-11-22 22:00:00,Températur,Températur,°c,13.3
2025-11-22 21:00:00,L'humidité du sol,L'humidité du sol,mV,918.9
