Date,nom_ar,nom_fr,unite,valeur
2025-11-16 17:00:00,L'humidité du sol,L'humidité du sol,mV,609.2
2025-11-16 16:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,9.2
2025-11-16 16:00:00,Température,Température,°C,18.9
2025-11-16 16:00:00,L'humidité du sol,L'humidité du sol,mV,609.6
2025-11-16 15:00:00,L'humidité du sol,L'humidité du sol,mV,609.8
2025-11-16 15:00:00,Température,Température,°C,18.7
2025-11-16 15:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,9.2
2025-11-16 14:00:00,Température,Température,°C,18.4
2025-11-16 14:00:00,L'humidité du sol,L'humidité du sol,mV,610.1
2025-11-16 14:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,9.3
2025-11-16 13:00:00,L'humidité du sol,L'humidité du sol,mV,610.3
2025-11-16 13:00:00,Température,Température,°C,18.2
2025-11-16 13:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,9.3
2025-11-16 12:00:00,Température,Température,°C,18.1
2025-11-16 12:00:00,L'humidité du sol,L'humidité du sol,mV,610.5
2025-11-16 12:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,9.3
2025-11-16 11:00:00,L'humidité du sol,L'humidité du sol,mV,610.4
2025-11-16 11:00:00,Température,Température,°C,18.1
2025-11-16 11:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,9.3
2025-11-16 10:00:00,Température,Température,°C,18.1
2025-11-16 10:00:00,L'humidité du sol,L'humidité du sol,mV,610.1
2025-11-16 10:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,9.3
2025-11-16 09:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,9.2
2025-11-16 09:00:00,Température,Température,°C,18.2
2025-11-16 09:00:00,L'humidité du sol,L'humidité du sol,mV,609.9
2025-11-16 08:00:00,Température,Température,°C,18.3
2025-11-16 08:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,9.2
2025-11-16 08:00:00,L'humidité du sol,L'humidité du sol,mV,609.5
2025-11-16 07:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,9.2
2025-11-16 07:00:00,Température,Température,°C,18.4
2025-11-16 07:00:00,L'humidité du sol,L'humidité du sol,mV,609.3
2025-11-16 06:00:00,Température,Température,°C,18.6
2025-11-16 06:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,9.2
2025-11-16 06:00:00,L'humidité du sol,L'humidité du sol,mV,609.4
2025-11-16 05:00:00,Température,Température,°C,18.7
2025-11-16 05:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,9.2
2025-11-16 05:00:00,L'humidité du sol,L'humidité du sol,mV,609.4
