Date,nom_ar,nom_fr,unite,valeur
2025-11-25 21:00:00,Pression atmosphérique,Pression atmosphérique,hPa,955.6
2025-11-25 21:00:00,Point de Rosée,Point de Rosée,°c,6.2
2025-11-25 21:00:00,Humidité relative,Humidité relative,%,68.1
2025-11-25 21:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-11-25 21:00:00,Température,Température,°c,11.9
2025-11-25 21:00:00,Direction du vent,Direction du vent,Deg,289.0
2025-11-25 21:00:00,Vitesse du vent,Vitesse du vent,m/s,2.93
2025-11-25 21:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.69
2025-11-25 21:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-11-25 20:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-11-25 20:00:00,Température,Température,°c,12.4
2025-11-25 20:00:00,Direction du vent,Direction du vent,Deg,337.3
2025-11-25 20:00:00,Vitesse du vent,Vitesse du vent,m/s,2.96
2025-11-25 20:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.69
2025-11-25 20:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-11-25 20:00:00,Point de Rosée,Point de Rosée,°c,6.0
2025-11-25 20:00:00,Humidité relative,Humidité relative,%,65.1
2025-11-25 20:00:00,Pression atmosphérique,Pression atmosphérique,hPa,954.9
2025-11-25 19:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-11-25 19:00:00,Pression atmosphérique,Pression atmosphérique,hPa,954.7
2025-11-25 19:00:00,Point de Rosée,Point de Rosée,°c,7.1
2025-11-25 19:00:00,Direction du vent,Direction du vent,Deg,340.2
2025-11-25 19:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-11-25 19:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.69
2025-11-25 19:00:00,Humidité relative,Humidité relative,%,63.1
2025-11-25 19:00:00,Vitesse du vent,Vitesse du vent,m/s,1.44
2025-11-25 19:00:00,Température,Température,°c,14.0
2025-11-25 18:00:00,Point de Rosée,Point de Rosée,°c,8.5
2025-11-25 18:00:00,Pression atmosphérique,Pression atmosphérique,hPa,953.4
2025-11-25 18:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-11-25 18:00:00,Humidité relative,Humidité relative,%,62.8
2025-11-25 18:00:00,Température,Température,°c,15.6
2025-11-25 18:00:00,Direction du vent,Direction du vent,Deg,332.6
2025-11-25 18:00:00,Vitesse du vent,Vitesse du vent,m/s,2.31
2025-11-25 18:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.69
2025-11-25 18:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-11-25 17:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-11-25 17:00:00,Pression atmosphérique,Pression atmosphérique,hPa,951.7
2025-11-25 17:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,5.0
2025-11-25 17:00:00,Point de Rosée,Point de Rosée,°c,4.5
2025-11-25 17:00:00,Humidité relative,Humidité relative,%,36.5
2025-11-25 17:00:00,Température,Température,°c,19.8
2025-11-25 17:00:00,Direction du vent,Direction du vent,Deg,292.2
2025-11-25 17:00:00,Vitesse du vent,Vitesse du vent,m/s,4.0
2025-11-25 17:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.69
2025-11-25 16:00:00,Vitesse du vent,Vitesse du vent,m/s,4.09
2025-11-25 16:00:00,Température,Température,°c,21.7
2025-11-25 16:00:00,Pression atmosphérique,Pression atmosphérique,hPa,951.1
2025-11-25 16:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-11-25 16:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,134.0
2025-11-25 16:00:00,Direction du vent,Direction du vent,Deg,282.8
2025-11-25 16:00:00,Point de Rosée,Point de Rosée,°c,2.7
2025-11-25 16:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.69
2025-11-25 16:00:00,Humidité relative,Humidité relative,%,28.5
2025-11-25 15:00:00,Température,Température,°c,22.5
2025-11-25 15:00:00,Pression atmosphérique,Pression atmosphérique,hPa,950.7
2025-11-25 15:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-11-25 15:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,172.0
2025-11-25 15:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.69
2025-11-25 15:00:00,Point de Rosée,Point de Rosée,°c,-0.4
2025-11-25 15:00:00,Vitesse du vent,Vitesse du vent,m/s,1.2
2025-11-25 15:00:00,Humidité relative,Humidité relative,%,21.6
2025-11-25 15:00:00,Direction du vent,Direction du vent,Deg,157.0
2025-11-25 14:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-11-25 14:00:00,Pression atmosphérique,Pression atmosphérique,hPa,951.1
2025-11-25 14:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,386.0
2025-11-25 14:00:00,Point de Rosée,Point de Rosée,°c,-0.6
2025-11-25 14:00:00,Humidité relative,Humidité relative,%,24.2
2025-11-25 14:00:00,Température,Température,°c,20.4
2025-11-25 14:00:00,Direction du vent,Direction du vent,Deg,182.8
2025-11-25 14:00:00,Vitesse du vent,Vitesse du vent,m/s,2.48
2025-11-25 14:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.69
2025-11-25 12:00:00,Humidité relative,Humidité relative,%,24.6
2025-11-25 12:00:00,Température,Température,°c,19.0
2025-11-25 12:00:00,Direction du vent,Direction du vent,Deg,209.1
2025-11-25 12:00:00,Vitesse du vent,Vitesse du vent,m/s,2.79
2025-11-25 12:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.69
2025-11-25 12:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-11-25 12:00:00,Pression atmosphérique,Pression atmosphérique,hPa,953.5
2025-11-25 12:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,439.0
2025-11-25 12:00:00,Point de Rosée,Point de Rosée,°c,-1.6
2025-11-25 11:00:00,Point de Rosée,Point de Rosée,°c,-1.6
2025-11-25 11:00:00,Pression atmosphérique,Pression atmosphérique,hPa,954.6
2025-11-25 11:00:00,Direction du vent,Direction du vent,Deg,212.8
2025-11-25 11:00:00,Température,Température,°c,17.9
2025-11-25 11:00:00,Vitesse du vent,Vitesse du vent,m/s,1.86
2025-11-25 11:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,261.0
2025-11-25 11:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.69
2025-11-25 11:00:00,Humidité relative,Humidité relative,%,26.4
2025-11-25 11:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-11-25 10:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,191.0
2025-11-25 10:00:00,Pression atmosphérique,Pression atmosphérique,hPa,955.2
2025-11-25 10:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-11-25 10:00:00,Point de Rosée,Point de Rosée,°c,-1.9
2025-11-25 10:00:00,Humidité relative,Humidité relative,%,29.4
2025-11-25 10:00:00,Température,Température,°c,15.8
2025-11-25 10:00:00,Direction du vent,Direction du vent,Deg,247.6
2025-11-25 10:00:00,Vitesse du vent,Vitesse du vent,m/s,0.9
2025-11-25 10:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.69
2025-11-25 09:00:00,Température,Température,°c,15.0
2025-11-25 09:00:00,Pression atmosphérique,Pression atmosphérique,hPa,955.2
2025-11-25 09:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,201.0
