Date,Region,Moyenne_annuelle,Cumul_campagne_precedente,Cumul_mois_campagne_precedente,Moyenne_campagne_actuelle,Cumul_campagne_actuelle,Moyenne_mois_campagne_actuelle,Cumul_mois_campagne_actuelle,Pluvio_du_jour_campagne_actuelle
2025-11-25,'كامل البلاد',231.4902646769701,81.71932122698249,10.955325935459808,0.5535696527148867,68.72227934272199,0.3567233916797168,23.75856480558254,0.12860219379164395
2025-11-25,'الشمال الغربي',530.1452853717407,103.38361898390211,21.577009924851485,0.7392173794547632,137.0647326007472,0.5914689665318321,55.628214616533825,0.7124668686292063
2025-11-25,'الشمال الشرقي',504.35052768796663,147.84641002192603,42.132027503543156,0.6335429869004081,149.82662558136678,0.4882314544046276,62.021425552138886,0.6955920849741113
2025-11-25,'الوسط الغربي',285.35083671939805,104.66353768853487,18.36957188688827,0.6177245600115976,90.94179902901968,0.10925340751534744,21.902075013832306,0
2025-11-25,'الوسط الشرقي',264.94976692515473,180.75967167842828,21.208718966369204,0.3756204984445972,100.4209553578606,0.1503387548794183,27.628056955835117,0
2025-11-25,'الجنوب الغربي',102.8679639982819,45.09148637019705,4.127788186562685,0.5927578416653981,29.341102556165183,0.29137453198589097,10.358712312680014,0
2025-11-25,'الجنوب الشرقي',137.89131073049802,51.661157137600675,0.12462376184208408,0.33131831479119295,39.97229446857866,0.24489327799183788,14.598622409991211,0
2025-11-24,'الشمال الغربي',530.1452853717407,103.38361898390211,21.577009924851485,0.7390705083365796,136.12796674379692,0.578661313553204,55.628214616533825,0
2025-11-24,'كامل البلاد',231.4902646769701,81.71932122698249,10.955325935459808,0.5603305822512892,67.66356739516901,0.35131051447757927,23.75856480558254,0
2025-11-24,'الجنوب الشرقي',137.89131073049802,51.661157137600675,0.12462376184208408,0.34174208068309186,38.75306551418807,0.24489327799183788,14.598622409991211,0
2025-11-24,'الجنوب الغربي',102.8679639982819,45.09148637019705,4.127788186562685,0.6089966106418504,28.558728110071314,0.29137453198589097,10.358712312680014,0
2025-11-24,'الوسط الشرقي',264.94976692515473,180.75967167842828,21.208718966369204,0.38065923347966446,99.0916966889162,0.1503387548794183,27.628056955835117,0
2025-11-24,'الوسط الغربي',285.35083671939805,104.66353768853487,18.36957188688827,0.6237492019695999,90.06341429291679,0.10925340751534744,21.902075013832306,0
2025-11-24,'الشمال الشرقي',504.35052768796663,147.84641002192603,42.132027503543156,0.6346077552831912,148.47914324810938,0.47701610295500063,62.021425552138886,0
2025-11-23,'كامل البلاد',231.4902646769701,81.69349787246969,10.929502580947013,0.5667723921237352,66.89451822744604,0.35131051447757927,23.75856480558254,0.003311955352227371
2025-11-23,'الجنوب الشرقي',137.89131073049802,51.661157137600675,0.12462376184208408,0.3461968641458182,38.254399774368316,0.24489327799183788,14.598622409991211,0
2025-11-23,'الجنوب الغربي',102.8679639982819,45.09148637019705,4.127788186562685,0.6174954006638433,28.165665047185747,0.29137453198589097,10.358712312680014,0
2025-11-23,'الوسط الشرقي',264.94976692515473,180.46177958530936,20.910826873250276,0.38495982689269426,97.98469001368437,0.1503387548794183,27.628056955835117,0
2025-11-23,'الوسط الغربي',285.35083671939805,104.66353768853487,18.36957188688827,0.6284453871826706,89.39039722084127,0.10925340751534744,21.902075013832306,0
2025-11-23,'الشمال الشرقي',504.35052768796663,147.84641002192603,42.132027503543156,0.6420938447233379,146.7480440396586,0.47701610295500063,62.021425552138886,0.043760661775382535
2025-11-23,'الشمال الغربي',530.1452853717407,103.38361898390211,21.577009924851485,0.7481928310017862,134.46822986188542,0.578661313553204,55.628214616533825,0
2025-11-22,'كامل البلاد',231.4902646769701,81.29014598710746,10.5261506955848,0.5729315738149495,66.16960190891292,0.3511711139969809,23.75856480558254,1.294157872591972
2025-11-22,'الجنوب الشرقي',137.89131073049802,51.536533375758594,0,0.3483504022322251,38.017907132594885,0.24489327799183788,14.598622409991211,0
2025-11-22,'الجنوب الغربي',102.8679639982819,45.09148637019705,4.127788186562685,0.6210254238381797,28.005566206589698,0.29137453198589097,10.358712312680014,0
2025-11-22,'الوسط الشرقي',264.94976692515473,176.70698069791612,17.15602798585707,0.38791015291490477,97.23944841958509,0.1503387548794183,27.628056955835117,0
2025-11-22,'الوسط الغربي',285.35083671939805,104.66353768853487,18.36957188688827,0.6345642982468965,88.52843273260694,0.10925340751534744,21.902075013832306,0
2025-11-22,'الشمال الشرقي',504.35052768796663,147.4054876092,41.69110509081715,0.6531965922659048,144.1866908928067,0.47631052965697007,62.021425552138886,8.654751347063721
2025-11-22,'الشمال الغربي',530.1452853717407,103.38361898390211,21.577009924851485,0.7599425113737261,132.3891795424058,0.578661313553204,55.628214616533825,5.994988458150796
2025-11-21,'كامل البلاد',231.4902646769701,81.02257440630153,10.25857911477885,0.5587394036878524,65.53669990042114,0.2967605235876065,23.75856480558254,1.275637709101403
2025-11-21,'الجنوب الشرقي',137.89131073049802,51.536533375758594,0,0.349102299440476,37.936024090625935,0.24489327799183788,14.598622409991211,0
2025-11-21,'الجنوب الغربي',102.8679639982819,45.09148637019705,4.127788186562685,0.6238325374397532,27.87954712117789,0.29137453198589097,10.358712312680014,0
2025-11-21,'الوسط الشرقي',264.94976692515473,176.70698069791612,17.15602798585707,0.39042206147527286,96.61382649143977,0.1503387548794183,27.628056955835117,0
2025-11-21,'الوسط الغربي',285.35083671939805,104.66353768853487,18.36957188688827,0.6402754780141647,87.73876982779203,0.10925340751534744,21.902075013832306,0
2025-11-21,'الشمال الشرقي',504.35052768796663,146.48919080500397,40.774808286621095,0.6028954311696969,141.89282323092502,0.33707283521982934,62.021425552138886,9.26930284656522
2025-11-21,'الشمال الغربي',530.1452853717407,101.52432197686875,19.717712917818115,0.7266899583752402,130.19744669866054,0.47089246820239605,55.628214616533825,5.385004726586544
2025-11-20,'الجنوب الشرقي',137.89131073049802,51.536533375758594,0,0.3502298325893231,37.813892505256966,0.24489327799183788,14.598622409991211,2.916179981286016
2025-11-20,'الجنوب الغربي',102.8679639982819,45.09148637019705,4.127788186562685,0.6261242524146453,27.777503516598745,0.29137453198589097,10.358712312680014,1.3391437940137267
2025-11-20,'الوسط الشرقي',264.94976692515473,176.70698069791612,17.15602798585707,0.392712212864932,96.05041063180681,0.1503387548794183,27.628056955835117,0
2025-11-20,'الوسط الغربي',285.35083671939805,104.66353768853487,18.36957188688827,0.6422423512130229,87.47006902575191,0.10925340751534744,21.902075013832306,0.004282558789288808
2025-11-20,'كامل البلاد',231.4902646769701,80.96998328533613,10.205987993813462,0.5426148963595904,65.13330015456916,0.24306882463440774,23.75856480558254,1.5884227102328994
2025-11-20,'الشمال الشرقي',504.35052768796663,145.7943075677022,40.07992504931936,0.5448031990878308,140.0087813780106,0.18761959766448008,62.021425552138886,0.8738110016238372
2025-11-20,'الشمال الغربي',530.1452853717407,101.52432197686875,19.717712917818115,0.6906203944848754,129.20002523525207,0.37408898882223973,55.628214616533825,1.6087487764760489
2025-11-19,'الجنوب الشرقي',137.89131073049802,51.536533375758594,0,0.27580745281866,37.4441413922593,0.04513607492244424,14.598622409991211,0.5099198975183173
2025-11-19,'الجنوب الغربي',102.8679639982819,45.09148637019705,4.127788186562685,0.5810783037241238,27.626267796230216,0.16209747962731821,10.358712312680014,0.6180663664678738
2025-11-19,'الوسط الشرقي',264.94976692515473,176.70698069791612,17.15602798585707,0.3946131686985063,95.58771044111134,0.1503387548794183,27.628056955835117,0.5921298793950333
2025-11-19,'الوسط الغربي',285.35083671939805,104.66353768853487,18.36957188688827,0.6450860906985314,87.07783510298357,0.1090578754122666,21.902075013832306,0.07121224080436109
2025-11-19,'الشمال الشرقي',504.35052768796663,141.94892603614196,36.234543517759064,0.5456827312298002,138.1817981000958,0.17353074056639134,62.021425552138886,0
2025-11-19,'الشمال الغربي',530.1452853717407,99.93070065072014,18.12409159166952,0.6855603950043847,127.80700906502804,0.34516933379527615,55.628214616533825,0
2025-11-19,'كامل البلاد',231.4902646769701,80.50905281572844,9.745057524205775,0.5226406710922016,64.58333243021198,0.17621197855674947,23.75856480558254,0.38623373247662074
2025-11-18,'الشمال الشرقي',504.35052768796663,141.94892603614196,36.234543517759064,0.55399134795156,136.10938378788222,0.17353074056639134,62.021425552138886,0
2025-11-18,'الجنوب الشرقي',137.89131073049802,51.536533375758594,0,0.26717953944183176,36.744779871139244,0.01020675877208397,14.598622409991211,0
2025-11-18,'الجنوب الغربي',102.8679639982819,45.09148637019705,4.127788186562685,0.5624499077286207,27.442369979445818,0.10243114776951537,10.358712312680014,0
2025-11-18,'الوسط الشرقي',264.94976692515473,176.70698069791612,17.15602798585707,0.39056256751571905,95.06297457682734,0.12890656077537455,27.628056955835117,2.4855337958987285
2025-11-18,'الوسط الغربي',285.35083671939805,104.66353768853487,18.36957188688827,0.6471652559246296,86.68804061818233,0.1058064829866911,21.902075013832306,0
2025-11-18,'الشمال الغربي',530.1452853717407,99.93070065072014,18.12409159166952,0.6960495879224331,125.88100781795707,0.34516933379527615,55.628214616533825,0.2856333434242525
2025-11-18,'كامل البلاد',231.4902646769701,80.50905281572844,9.745057524205775,0.5227765660251165,63.827731843314865,0.15995536812437747,23.75856480558254,0.2459152280265946
2025-11-17,'كامل البلاد',231.4902646769701,80.50905281572844,9.745057524205775,0.5259959084811621,62.96955301008722,0.14960477539965142,23.75856480558254,1.0448706505945424
2025-11-17,'الجنوب الشرقي',137.89131073049802,51.536533375758594,0,0.2694263063288467,36.43836229889089,0.01020675877208397,14.598622409991211,0
2025-11-17,'الجنوب الغربي',102.8679639982819,45.09148637019705,4.127788186562685,0.5701986238972143,27.069441797839765,0.10243114776951537,10.358712312680014,1.0610547916020248
2025-11-17,'الوسط الشرقي',264.94976692515473,176.70698069791612,17.15602798585707,0.3671096050078179,94.36556591803351,0.03894244205823195,27.628056955835117,0.2176179568482421
2025-11-17,'الوسط الغربي',285.35083671939805,104.66353768853487,18.36957188688827,0.6523613047202218,85.99757157014533,0.1058064829866911,21.902075013832306,2.31738152732428
2025-11-17,'الشمال الشرقي',504.35052768796663,141.94892603614196,36.234543517759064,0.5658192615466008,133.26414655343942,0.17353074056639134,62.021425552138886,2.7296448457291365
2025-11-17,'الشمال الغربي',530.1452853717407,99.93070065072014,18.12409159166952,0.7089977019053455,123.1792289887913,0.3400346490782987,55.628214616533825,2.2760434842214066
2025-11-16,'كامل البلاد',231.4902646769701,80.50905281572844,9.745057524205775,0.5170278494489096,62.04086806114817,0.10562608143624205,23.75856480558254,0
2025-11-16,'الجنوب الشرقي',137.89131073049802,51.536533375758594,0,0.2745814382587613,35.754249905307354,0.01020675877208397,14.598622409991211,0
2025-11-16,'الجنوب الغربي',102.8679639982819,45.09148637019705,4.127788186562685,0.5372113411338013,26.756515677527155,0,10.358712312680014,0
2025-11-16,'الوسط الشرقي',264.94976692515473,176.70698069791612,17.15602798585707,0.3669286276836707,93.8190293054429,0.03106574058783482,27.628056955835117,0
