Date,nom_ar,nom_fr,unite,valeur
2025-10-24,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-10-24,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-10-24,Pluie Totale,Pluie Totale,mm,1077.8
